"F, MHz",mean,min,max,sem,interval-,interval+
815.0,74.2491992075173,69.9460818792947,76.3416507269539,0.4267736238285799,73.34878556775544,75.14961284727914
816.25,74.28296047358994,70.2943045355454,76.3341719366707,0.4114343095278744,73.41490995809299,75.15101098908688
817.5,74.32615357865183,70.6219583441396,76.2561403204598,0.39651339276871095,73.48958344576891,75.16272371153474
818.75,74.36563138050458,71.0304455877924,76.2426190497078,0.3808514661024801,73.56210502448096,75.1691577365282
820.0,74.39771863026047,71.4595169378905,76.2197136236824,0.3678430928885476,73.62163754268587,75.17379971783507
821.25,74.45940771886997,71.8658069159181,76.3113482977547,0.3544314769340827,73.71162266756002,75.20719277017992
822.5,74.5799732689324,72.338236115137,76.6367933966317,0.34089785821150803,73.8607416572278,75.299204880637
823.75,74.7395307470954,72.5622064520511,76.902702515284,0.3307328169204863,74.04174549785591,75.43731599633489
825.0,74.90505080901218,72.754636871973,77.1744938971199,0.32483991652509037,74.21969849282551,75.59040312519885
826.25,75.03700725703737,72.9213371588383,77.4404068304696,0.31780278332537343,74.36650199409875,75.70751251997599
827.5,75.10233048057523,73.0571765448247,77.6034297491707,0.31306791859315125,74.44181490900759,75.76284605214288
828.75,75.1212701642775,73.1819876410161,77.6789931036629,0.3100860610058414,74.46704576229845,75.77549456625655
830.0,75.15237746069135,73.4067552496587,77.8118799139656,0.3071289978699401,74.50439191658106,75.80036300480165
831.25,75.22247774484389,73.3970830084478,77.9749028326668,0.31227621997683686,74.5636325113499,75.88132297833788
832.5,75.36815417544017,73.3918052984869,78.1452728583016,0.3133076737620717,74.70713276468227,76.02917558619806
833.75,75.55106650182907,73.373302033106,78.3847270514168,0.3144606761783274,74.88761246861208,76.21452053504606
835.0,75.69221001243562,73.2658667303716,78.6050734259285,0.32318215310562426,75.01035527133571,76.37406475353554
836.25,75.80158832698368,73.2260469366704,78.7063592840828,0.3271144392660072,75.11143718728609,76.49173946668127
837.5,75.88161000294127,73.1832898260747,78.8076451422371,0.33567818450519693,75.17339094013344,76.5898290657491
838.75,75.95918200747144,73.108191712061,78.9206917120614,0.34701943845316907,75.22703499041202,76.69132902453086
840.0,76.08799472109449,73.165383484522,79.0837108160653,0.36002204644892233,75.32841459913317,76.84757484305581
841.25,76.28009453392002,73.3239966131841,79.2408552862801,0.3702505271664055,75.49893420400339,77.06125486383665
842.5,76.46557966168695,73.6119584967291,79.4450311590828,0.3823194820506415,75.6589560627474,77.2722032606265
843.75,76.60333423762826,73.7823323370611,79.5345601202645,0.3899438556128894,75.78062461657585,77.42604385868067
845.0,76.70330720414032,74.0112808539069,79.624604065577,0.3979084322367997,75.86379379525594,77.54282061302469
846.25,76.73155877579558,74.03800082461,79.6265094305672,0.40510668709709335,75.87685837667374,77.58625917491742
847.5,76.745438263575,73.9487845160162,79.5902029730477,0.41129892611636587,75.87767338210863,77.61320314504137
848.75,76.77581335004146,73.7654939581549,79.5832925726571,0.4229344559870177,75.88349964639765,77.66812705368527
850.0,76.83301296382454,73.6380581976568,79.5734410406746,0.4301122199660769,75.9255555019237,77.74047042572539
851.25,76.89339721404157,73.5841163946783,79.5841698004403,0.43824624815861585,75.96877845274958,77.81801597533357
852.5,76.95843666648838,73.5772098089849,79.6162112738289,0.44252744740719363,76.02478536432993,77.89208796864683
853.75,76.96349657418968,73.4916670538579,79.6680968023934,0.4471711049421042,76.02004801102595,77.9069451373534
855.0,76.94491680293586,73.41053408877,79.7074853827156,0.451521741985664,75.99228919796414,77.89754440790759
856.25,76.91898738161697,73.2742787481938,79.7520238043465,0.45618880647944726,75.95651313127351,77.88146163196043
857.5,76.90922591887552,73.2173996283207,79.8200760199227,0.4587854104904746,75.94127331294013,77.87717852481092
858.75,76.91628727107552,73.2251910711918,79.8954791571297,0.45922337452955847,75.94741064178794,77.8851639003631
860.0,76.92502221573699,73.2300451971684,79.951038239161,0.4598352726283422,75.95485459430854,77.89518983716543
861.25,76.91370965470182,73.2554758001957,79.9669092108407,0.4586459542820825,75.94605127564732,77.88136803375632
862.5,76.8892908535001,73.3529317022954,80.0165898443856,0.4555201314067967,75.92822738424142,77.85035432275878
863.75,76.83727059830531,73.4805198980962,79.9913040472664,0.4525516761930498,75.8824700220987,77.79207117451192
865.0,76.78794585058398,73.5963511969243,79.9549975897469,0.44616370407212946,75.84662271746885,77.72926898369911
866.25,76.75736207474577,73.7974333502447,79.9598479010262,0.4415053572870077,75.82586719424484,77.6888569552467
867.5,76.75968599679707,74.0264390875494,79.9441179205574,0.43491525465198616,75.84209501749503,77.67727697609912
868.75,76.76601238399057,74.0920460821783,79.929856598536,0.4284355387431779,75.86209241025286,77.66993235772829
870.0,76.76870421240038,74.0638344122564,79.9244148565926,0.42382751869836216,75.87450631113619,77.66290211366457
871.25,76.77356045765322,74.071633484522,79.917504456202,0.4204437264507454,75.8865017339852,77.66061918132124
872.5,76.75236104901603,74.0876341559087,79.865881989161,0.4165977623942164,75.87341660022626,77.6313054978058
873.75,76.74479918310348,74.1124544073736,79.8142557074227,0.4124200595596515,75.87466891683364,77.61492944937332
875.0,76.7353181006111,74.1137532354986,79.7979077459969,0.4132384623685344,75.86346115534613,77.60717504587606
876.25,76.73375866084604,74.1444519354498,79.772740204493,0.41020723091890393,75.86829705491353,77.59922026677854
877.5,76.76420898161966,74.2317416693365,79.7652118231453,0.41027734197187793,75.89859945429541,77.62981850894391
878.75,76.780450614717,74.2999235846197,79.7400442816414,0.4102148980933832,75.91497283246032,77.64592839697367
880.0,76.79979550403992,74.3147302557623,79.7266374518074,0.41021954420110585,75.9343079193528,77.66528308872704
881.25,76.8173334984247,74.2957272650396,79.7252621771492,0.41245683835003005,75.94712563568999,77.68754136115942
882.5,76.83392269282845,74.2957443548834,79.707628662745,0.4151343214586455,75.95806583452179,77.70977955113511
883.75,76.85304357465081,74.2928203131353,79.6429599310555,0.41952510916046687,75.9679229640519,77.73816418524973
885.0,76.89425261327932,74.2832777716314,79.6165068365731,0.4200075774436224,76.0081140835808,77.78039114297785
886.25,76.946567931069,74.3046075750982,79.5753557135262,0.42369595707713037,76.05264760056274,77.84048826157526
887.5,76.99345260344585,74.3398991705572,79.5518399359383,0.42783948617537,76.0907901907009,77.89611501619079
888.75,77.04654378827388,74.3604927374517,79.5744018866219,0.4332849729311269,76.13239240274277,77.960695173805
890.0,77.10325045839917,74.1531047369634,79.5941600348153,0.4390332906576034,76.1769711825824,78.02952973421594
891.25,77.14470130644877,73.9290732123052,79.6258925177254,0.4434421864557798,76.20912007359595,78.08028253930158
892.5,77.18803046904644,73.6903436590825,79.616472046534,0.4478324499431885,76.2431865898971,78.13287434819577
893.75,77.23891273223003,73.5251118780766,79.6335065008797,0.45184602513084016,76.28560094962698,78.19222451483309
895.0,77.27926134469746,73.4069076849613,79.7218338324227,0.4570122969432025,76.31504968134537,78.24347300804955
896.25,77.36015361934213,73.3306003119144,79.8469043280282,0.4586426256832525,76.39250226301729,78.32780497566696
897.5,77.4327169263625,73.3424887396487,79.9550719000496,0.460237992889592,76.46169963945337,78.40373421327163
898.75,77.51520183711555,73.4315408636722,80.0603021551766,0.45787238806625036,76.5491755401137,78.48122813411742
900.0,77.59188946766295,73.5014889837894,80.1950734259285,0.4564988397311394,76.62876110433542,78.55501783099048
901.25,77.66345880329222,73.6021623402791,80.3640985280237,0.45495479257086574,76.70358809471634,78.62332951186809
902.5,77.72057488676485,73.7439924655677,80.526505130363,0.45114527463774196,76.76874155846832,78.67240821506138
903.75,77.7970439891042,73.9475596514032,80.6668665972043,0.44683663644550997,76.85430109278488,78.73978688542351
905.0,77.87963843561398,74.1423072571605,80.843238806233,0.4432520384190813,76.94445838005109,78.81481849117688
906.25,77.95912899011527,74.3488155745877,81.0372501754181,0.4385365940486766,77.03389765254147,78.88436032768908
907.5,78.04327495877405,74.6229355863509,81.1665871671617,0.43139869443363216,77.13310327300107,78.95344664454703
908.75,78.09792505239211,74.8604993542176,81.311545344208,0.4278999147254191,77.19513514655094,79.00071495823329
910.0,78.13814774902394,75.1434885371233,81.4350534785298,0.42282023093936444,77.24607503916505,79.03022045888284
911.25,78.16906131276193,75.3346159951756,81.5321028726171,0.41943309325838923,77.28413483874662,79.05398778677723
912.5,78.19793380153517,75.5551356956594,81.6497325584525,0.41743376723987274,77.3172255366989,79.07864206637144
913.75,78.2471388386618,75.8961883856453,81.7791191412606,0.41142983984961246,77.37909775336168,79.11517992396192
915.0,78.32623160500935,76.139455125924,81.9357007008753,0.40973989904853636,77.46175598313695,79.19070722688176
916.25,78.39752564665264,76.1777200351481,82.0849313388591,0.40439611174566786,77.54432443047646,79.25072686282881
917.5,78.4455472799164,76.2424436846066,82.1878591814328,0.3993242191268756,77.60304682179644,79.28804773803635
918.75,78.46233332425874,76.218975347981,82.2408144898268,0.3962446663907338,77.62633015447426,79.29833649404321
920.0,78.45964449134958,76.2146186446563,82.290828666629,0.3934965176352853,77.62943940861955,79.28984957407961
921.25,78.44560439094366,76.1419025663315,82.2996860746324,0.3899081938316156,77.62297000967291,79.2682387722144
922.5,78.43005345849294,76.0640442760927,82.2740013988955,0.388874359836259,77.6096002762905,79.25050664069538
923.75,78.4369592249897,75.9883870661761,82.270365673354,0.3865074147154734,77.62149986047497,79.25241858950444
925.0,78.42414385433365,75.8208681314061,82.2233682839941,0.3861884042349525,77.60935754310022,79.23893016556708
926.25,78.39107752746018,75.7415373680227,82.1469748375052,0.38663615805245377,77.57534653824754,79.20680851667282
927.5,78.3199161501988,75.5828341986335,82.0823382879891,0.38719444837421535,77.50300727136835,79.13682502902924
928.75,78.19661612649372,75.3330017262657,81.8905616933069,0.3897910252771034,77.37422894926452,79.01900330372293
930.0,78.08242072552359,75.0684674106363,81.7090695224529,0.392143131808286,77.25507103729417,78.90977041375301
931.25,78.00015370488383,74.9038857927607,81.6062173357297,0.39715592533865796,77.16222794677557,78.83807946299208
932.5,77.92707417068067,74.6437612671703,81.468086828694,0.40505019434232475,77.07249296085287,78.78165538050847
933.75,77.85795450416693,74.4365542220486,81.3101160811798,0.4121788782524093,76.9883330859762,78.72757592235766
935.0,77.78373119656699,74.2866706327375,81.1918296293199,0.41585380872424493,76.90635635281932,78.66110604031466
936.25,77.6689235366857,74.0515323742369,80.9772678478701,0.4236905642756001,76.77501458399611,78.56283248937528
937.5,77.5414582874218,73.8634331477187,80.753882671645,0.42632110109460397,76.64199938717341,78.4409171876702
938.75,77.42893647891314,73.7135495584076,80.5775403420995,0.42825658172653364,76.52539407147691,78.33247888634938
940.0,77.34246481417614,73.6254030296433,80.310061080181,0.4249592450173882,76.44587917909422,78.23905044925806
941.25,77.28057209163211,73.6401465155275,80.127836487452,0.41910580628740246,76.3963361327666,78.16480805049761
942.5,77.2115749192861,73.6607646352008,79.9309100514612,0.41012468329451346,76.34628747361742,78.07686236495476
943.75,77.10121731569276,73.6784454379796,79.6928306613689,0.4025583247786903,76.25189349108825,77.95054114029728
945.0,76.9873896091535,73.6873142900748,79.448869008093,0.3910792456399238,76.16228452453514,77.81249469377185
946.25,76.87739906420819,73.7608498902168,79.237248358235,0.3814345390181633,76.07264253186405,77.68215559655233
947.5,76.80174694055466,73.9784322738062,79.0873571395294,0.3603256244681549,76.04152632495928,77.56196755615005
948.75,76.79783274211273,74.1246607450421,79.113853707689,0.3453412993404881,76.06922628909501,77.52643919513045
950.0,76.81992778541071,74.3694381054381,79.1462325390322,0.3291484197684874,76.12548532196398,77.51437024885745
951.25,76.82168900878952,74.5715862238908,79.1550899470356,0.3169495114908236,76.15298399205956,77.49039402551948
952.5,76.78004703053529,74.6576111428805,79.0933945291112,0.30756484094835834,76.13114193790865,77.42895212316192
953.75,76.72244414699409,74.8422421714893,79.0470113060111,0.29831229411186666,76.09306022181772,77.35182807217046
955.0,76.6772167771654,74.7473321844731,78.9579645086922,0.28900799051801557,76.06746321665223,77.28697033767857
956.25,76.66979793157451,74.6994536000449,78.8894980031214,0.2845440538929605,76.06946245409134,77.27013340905768
957.5,76.70921064082026,74.7133082614662,78.8239726291423,0.27896247276026,76.1206512701598,77.29777001148072
958.75,76.73449625452571,74.6933608904168,78.7834297075559,0.2749423794077284,76.15441853944476,77.31457396960666
960.0,76.72977249255297,74.6616489930003,78.6899769348951,0.27227736596870705,76.1553174643408,77.30422752076514
961.25,76.69348698504251,74.5608567428005,78.5921105574981,0.27113544739075424,76.12144119443472,77.2655327756503
962.5,76.63458180624035,74.4306684354718,78.3648992399156,0.2695019879474395,76.06598231381183,77.20318129866887
963.75,76.63294837290799,74.4668467052916,78.3105623730166,0.2665856424077492,76.07050183172946,77.19539491408652
965.0,76.6965206195751,74.5765189326309,78.4746207392719,0.25967869432892005,76.14864646504856,77.24439477410164
966.25,76.7948793025351,74.752334195859,78.6056056802343,0.2546963360859425,76.25751700504394,77.33224160002625
967.5,76.86735229756106,74.8458359214893,78.7468826744193,0.25282477048125923,76.3339386583376,77.40076593678451
968.75,76.8948307264113,74.9422825934087,78.8051060797371,0.2500178018379531,76.36733927335797,77.42232217946463
970.0,76.8798869666087,75.0401941090781,78.8258538991174,0.24802446531791414,76.35660108599721,77.40317284722018
971.25,76.88000935365667,75.1322271762612,78.865705722404,0.24733153757015125,76.35818542280174,77.40183328451161
972.5,76.93218921886763,75.310983571081,78.9371623125363,0.24833477020935976,76.4082486521623,77.45612978557297
973.75,77.035284908121,75.5235496277661,79.0291953797194,0.24936748518173604,76.50916550327949,77.56140431296251
975.0,77.16814519664464,75.7309734725371,79.1315166854278,0.252688979854418,76.63501805060102,77.70127234268827
976.25,77.25401011027685,75.7921303800522,79.2015046171128,0.25599879291199357,76.71389986908464,77.79412035146906
977.5,77.28393863440976,75.8378644665223,79.1862378796084,0.2613401872914479,76.73255903614843,77.8353182326711
978.75,77.29786132459903,75.6667940485979,79.1886103022602,0.2666571746040033,76.73526386367851,77.86045878551954
980.0,77.29108356007633,75.5074767129489,79.0763319985937,0.27254092467942037,76.71607247159064,77.86609464856203
981.25,77.3200314950844,75.3951984092824,79.0392108604545,0.2806848957775756,76.72783812951039,77.9122248606584
982.5,77.37719335492426,75.2888023687994,79.1238930060067,0.2886955537058989,76.76809897846438,77.98628773138414
983.75,77.41512426620994,75.2529553395469,79.161543748971,0.2950161147560184,76.79269467158588,78.03755386083401
985.0,77.40883605450304,75.1759553561928,79.1844926486736,0.3057964975484041,76.7636618403286,78.05401026867749
986.25,77.35024537629765,75.0254576006219,79.1163084307004,0.31663309917757393,76.68220793119521,78.01828282140009
987.5,77.24861961474532,74.8185938782542,79.0216654724928,0.32473404152427027,76.5634906752847,77.93374855420595
988.75,77.15005620738683,74.4623122786891,78.9182067489044,0.3399131291168703,76.43290219246603,77.86721022230762
990.0,77.10898155938705,74.1501247648173,78.8559009794175,0.35299101017150797,76.36423562729213,77.85372749148196
991.25,77.11045117035265,73.8702744396663,78.7789009960635,0.3677880397313878,76.33448623478664,77.88641610591866
992.5,77.08232021403037,73.5286946833628,78.781269604018,0.38630373158919745,76.2672905833484,77.89734984471235
993.75,77.01744121931019,73.1613886086998,78.687912198789,0.4030640772103645,76.1670503503468,77.86783208827357
995.0,76.90091270710678,72.7602690574742,78.6079710838431,0.4174784024405863,76.02011027022873,77.78171514398484
996.25,76.75225151634167,72.2893405462874,78.510390808741,0.4321909197251626,75.84040838130747,77.66409465137588
997.5,76.61824829981971,71.8419258290456,78.4510299855432,0.44672460457735313,75.67574177008105,77.56075482955838
998.75,76.53209728158055,71.4503659091668,78.3975437961345,0.45932796261126285,75.56299999072893,77.50119457243217
1000.0,76.45360956629281,71.0076356401663,78.3851075640011,0.47762779421080687,75.44590300566075,77.46131612692487
1001.25,76.37464932191162,70.6887964234119,78.3808206543776,0.48505307921923024,75.35127677929893,77.39802186452431
1002.5,76.24763194523331,70.3493807296061,78.408874748172,0.49202260481199483,75.2095549889549,77.28570890151171
1003.75,76.08590930054281,69.9746867154867,78.3722506498277,0.5003141328390074,75.03033874926898,77.14147985181664
1005.0,75.92912732459418,69.7499255626963,78.3290156811221,0.49804651067697936,74.87834103788242,76.97991361130593
1006.25,75.80586700086738,69.7309444392053,78.3137042964008,0.4893237868773364,74.77348405270925,76.83824994902551
1007.5,75.72625274783292,69.8060261208913,78.3417583901952,0.47910220601997255,74.71543545019773,76.7370700454681
1008.75,75.68354929361305,69.8664212181045,78.363930220806,0.47157138556477723,74.68862063828811,76.678477948938
1010.0,75.64803124554832,70.0914357611202,78.3802236029305,0.46100800578660567,74.67538937343393,76.62067311766272
1011.25,75.59695707396196,70.3340894642919,78.3612386647424,0.44991093015470973,74.64772798488414,76.54618616303978
1012.5,75.51591548836736,70.6274557529127,78.2893400607829,0.4352934924455614,74.5975264970763,76.43430447965841
1013.75,75.43140146862285,70.8487929277632,78.2703551225949,0.4241041454101766,74.53661993601283,76.32618300123288
1015.0,75.36587446873511,71.1502463745865,78.205803625569,0.41551916789091986,74.48920565543057,76.24254328203966
1016.25,75.32276157034202,71.3671737593974,78.1647735518829,0.41190541949975035,74.45371709968754,76.19180604099651
1017.5,75.28953064521554,71.6414360441107,78.1663689054429,0.40695874044714847,74.43092275508477,76.1481385353463
1018.75,75.24854232127178,71.9487641247224,78.0827095898135,0.40089914100361645,74.40271906844241,76.09436557410116
1020.0,75.18946512674964,72.1356393244741,78.0284463313129,0.40129074953169774,74.34281565214731,76.03611460135197
1021.25,75.13292152699475,71.8454637429748,77.9653673074315,0.40347470800992474,74.28166430277372,75.98417875121578
1022.5,75.10773410298042,71.7059610740734,77.9346254722708,0.40311703413285876,74.257231504677,75.95823670128384
1023.75,75.0895689008492,71.5664507757775,77.9450365912117,0.4097881612905846,74.22499145454671,75.95414634715169
1025.0,75.08875633272409,71.5210109120522,77.9282603627405,0.4130995811799298,74.2171924011543,75.96032026429387
1026.25,75.07606288996517,71.4608768344597,77.8923725009685,0.4165178213785828,74.1972871019755,75.95483867795484
1027.5,75.07046647954137,71.489373433137,77.9032261247922,0.4211806549350941,74.18185297267732,75.95907998640541
1028.75,75.07026850153125,71.5968113770294,77.9033528199049,0.41993656048288946,74.18427980452276,75.95625719853973
1030.0,75.06839650720445,71.6601437911365,77.8505658492462,0.42435140652782233,74.17309329923664,75.96369971517227
1031.25,75.10461935133796,71.8256337980173,77.8800886014878,0.42282522759871016,74.21253609944934,75.99670260322658
1032.5,75.1688096484744,72.0984312389803,77.8302389477236,0.4153571765131185,74.29248260710222,76.04513668984657
1033.75,75.21323854220917,72.1078772395134,77.836980327895,0.4121328504085152,74.3437142342805,76.08276285013784
1035.0,75.24807262461033,72.1146148049875,77.7746642434667,0.40694338555649945,74.38949713046705,76.10664811875361
1036.25,75.2957630845072,72.1109763938991,77.879061873638,0.4004079365590798,74.45097618246682,76.14054998654758
1037.5,75.33057597414579,72.1293258978497,77.9767837835945,0.398182250263539,74.4904848597231,76.17066708856848
1038.75,75.38833553940283,72.3034905263124,78.0759781666956,0.389548367058406,74.56646032626352,76.21021075254214
1040.0,75.46128289796778,72.3600556674701,78.1487138095622,0.38421230312935933,74.65066579563029,76.27190000030527
1041.25,75.53218896964036,72.581255513218,78.2346788225461,0.3757891704504901,74.7393431238429,76.32503481543782
1042.5,75.595908999375,72.6517824463679,78.3030046753737,0.3669363544372121,74.82174096271005,76.37007703603994
1043.75,75.64243979130308,72.9045832442642,78.3242953109161,0.35524085711844333,74.89294709707177,76.39193248553438
1045.0,75.67292575460434,73.0650912565156,78.342648629564,0.3438972618505109,74.94736595437796,76.39848555483071
1046.25,75.71365841861629,73.1415080822436,78.3433589733584,0.33365151623529476,75.0097152520954,76.41760158513718
1047.5,75.7534522432457,73.2657001765264,78.3528927119282,0.3222695680216633,75.07352288837203,76.43338159811938
1048.75,75.76511479481731,73.371520688778,78.2948109414647,0.3112798926105125,75.10837162832141,76.42185796131321
1050.0,75.77898181755322,73.4788060447794,78.2352566978568,0.3020959155845562,75.14161514885315,76.41634848625328
1051.25,75.76410467253741,73.550088287988,78.1610044256844,0.29216764749304047,75.14768481851772,76.38052452655711
1052.5,75.72068765800117,73.658846117134,77.9853346120081,0.28196922706545025,75.12578459026889,76.31559072573344
1053.75,75.6517929162107,73.7396727329011,77.8273001437907,0.273906597458001,75.07390051002253,76.22968532239886
1055.0,75.58902224702494,73.8550452471057,77.642806935339,0.26483712056190745,75.03026476447495,76.14777972957494
1056.25,75.51314512574498,73.8137405152165,77.4465568299146,0.25488959412629314,74.97537508942975,76.05091516206022
1057.5,75.42416197622609,73.7372947921162,77.3563934554473,0.2441985432473384,74.90894808559868,75.9393758668535
1058.75,75.32146096341239,73.6784882291723,77.3071388944565,0.23643671918042064,74.82262309011377,75.82029883671102
1060.0,75.18809465891843,73.6035149792166,77.258620570038,0.2261738175068641,74.71090961544445,75.66527970239241
1061.25,75.0586496512859,73.5777818415657,77.1792337153461,0.21878166712275499,74.597060681846,75.5202386207258
1062.5,74.91675177635736,73.402123471981,77.0770654885838,0.21885135415021975,74.45501578014134,75.37848777257338
1063.75,74.75026118394021,73.3320330345253,76.977575179302,0.2211161074154978,74.28374697600516,75.21677539187526
1065.0,74.58109818416087,73.2218730169916,76.8754603583015,0.2289728964222564,74.0980076003876,75.06418876793413
1066.25,74.41675420666604,72.8198962880315,76.6939693165978,0.23985108759584736,73.9107126456961,74.92279576763599
1067.5,74.2151730618128,72.3973354526259,76.5389332004313,0.2552893206773017,73.67655967619338,74.75378644743223
1068.75,74.01959455503457,71.8919651689773,76.3236363115596,0.2716720595113931,73.44641661181541,74.59277249825374
1070.0,73.79322932204637,71.3577099976328,76.1237698731274,0.2952124449724711,73.17038550687323,74.41607313721951
1071.25,73.56666106239247,70.7881688765798,75.8798093490018,0.31324191264887924,72.9057783954556,74.22754372932934
1072.5,73.34454391866453,70.2480314420486,75.6365850614485,0.33334575706364206,72.64124584760707,74.04784198972199
1073.75,73.13740921037471,69.6961294811473,75.3573462170104,0.3535994860615915,72.39137950636817,73.88343891438126
1075.0,72.94113685254848,69.1736312067659,75.1942305720353,0.37521626489160037,72.14949973182381,73.73277397327315
1076.25,72.78165131587586,68.8260444314088,74.8686927468843,0.3844820475243218,71.97046510261185,73.59283752913987
1077.5,72.61077551702272,68.3873245383681,74.6460449363817,0.39704675493772706,71.77308008832699,73.44847094571844
